Timestamp | Target Temperature | Measured Temperature | LouverPosition | Motion
2023-04-27T13:42:58.832834 | 88 | 74.4124984741211 | 1 | True
2023-04-27T13:44:05.909326 | 88 | 75.3125 | 1 | True
2023-04-27T13:45:23.116700 | 88 | 78.3499984741211 | 1 | True
2023-04-27T13:46:40.632221 | 88 | 81.7249984741211 | 1 | True
2023-04-27T13:47:48.012207 | 88 | 84.19999694824219 | 1 | True
2023-04-27T13:48:55.494620 | 88 | 86.44999694824219 | 1 | True
2023-04-27T13:50:13.431671 | 88 | 89.9375 | 0 | True
2023-04-27T13:52:38.622719 | 88 | 89.375 | 0 | True
2023-04-27T13:53:46.530621 | 88 | 87.9124984741211 | 1 | True
2023-04-27T13:54:53.175953 | 88 | 87.01249694824219 | 1 | True
2023-04-27T13:56:10.487740 | 88 | 87.79999542236328 | 1 | True
2023-04-27T13:57:18.476693 | 88 | 88.92499542236328 | 0 | True
2023-04-27T13:59:43.174165 | 88 | 87.4625015258789 | 1 | True
2023-04-27T14:00:49.936174 | 88 | 86.11249542236328 | 1 | True
2023-04-27T14:01:58.235922 | 88 | 86.3375015258789 | 1 | True
2023-04-27T14:03:05.615467 | 88 | 87.57499694824219 | 1 | True
2023-04-27T14:04:23.537371 | 88 | 88.92499542236328 | 0 | True
2023-04-27T14:05:40.442250 | 88 | 88.92499542236328 | 0 | True
2023-04-27T14:06:48.228258 | 88 | 87.79999542236328 | 1 | True
2023-04-27T14:07:55.099604 | 88 | 86.44999694824219 | 1 | True
2023-04-27T14:10:09.652506 | 88 | 86.7874984741211 | 1 | True
2023-04-27T14:11:27.583386 | 88 | 88.0250015258789 | 0 | True
2023-04-27T14:12:34.343364 | 88 | 88.0250015258789 | 0 | True
2023-04-27T14:13:42.225292 | 88 | 86.9000015258789 | 1 | True
2023-04-27T14:14:48.998180 | 88 | 85.6624984741211 | 1 | True
2023-04-27T14:16:06.308910 | 88 | 84.98749542236328 | 1 | True
2023-04-27T14:17:13.585786 | 88 | 85.88749694824219 | 1 | True
2023-04-27T14:18:20.968464 | 88 | 87.3499984741211 | 1 | True
2023-04-27T14:19:28.965856 | 88 | 88.92499542236328 | 0 | True
2023-04-27T14:20:35.725209 | 88 | 89.7125015258789 | 0 | True
2023-04-27T14:21:43.106145 | 88 | 88.8125 | 0 | True
2023-04-27T14:24:08.214952 | 88 | 85.6624984741211 | 1 | True
