Timestamp | Target Temperature | Measured Temperature | LouverPosition | Motion
2023-04-27T13:42:52.792875 | 90 | 74.86249542236328 | 1 | True
2023-04-27T13:44:08.778329 | 90 | 76.7750015258789 | 1 | True
2023-04-27T13:45:14.924641 | 90 | 82.2874984741211 | 1 | True
2023-04-27T13:47:27.330249 | 90 | 90.04999542236328 | 0 | True
2023-04-27T13:48:43.410586 | 90 | 90.94999694824219 | 0 | True
2023-04-27T13:49:59.599149 | 90 | 91.2874984741211 | 0 | True
2023-04-27T13:51:05.745902 | 90 | 91.0625 | 0 | True
2023-04-27T13:52:21.827416 | 90 | 89.5999984741211 | 1 | True
2023-04-27T13:53:27.877773 | 90 | 88.0250015258789 | 1 | True
2023-04-27T13:54:44.063247 | 90 | 86.67499542236328 | 1 | True
2023-04-27T13:55:50.213887 | 90 | 88.92499542236328 | 1 | True
2023-04-27T13:57:06.501062 | 90 | 91.51249694824219 | 0 | True
2023-04-27T13:59:28.732447 | 90 | 90.04999542236328 | 0 | True
2023-04-27T14:01:50.863303 | 90 | 86.7874984741211 | 1 | True
2023-04-27T14:02:56.911868 | 90 | 88.0250015258789 | 1 | True
2023-04-27T14:04:03.162112 | 90 | 90.5 | 0 | True
2023-04-27T14:05:09.214947 | 90 | 91.17499542236328 | 0 | True
2023-04-27T14:06:25.396927 | 90 | 89.7125015258789 | 1 | True
2023-04-27T14:07:44.449532 | 90 | 88.0250015258789 | 1 | True
2023-04-27T14:08:50.497083 | 90 | 87.01249694824219 | 1 | True
2023-04-27T14:10:06.681533 | 90 | 89.1500015258789 | 1 | True
2023-04-27T14:11:12.938886 | 90 | 91.17499542236328 | 0 | True
2023-04-27T14:12:29.018496 | 90 | 91.0625 | 0 | True
2023-04-27T14:13:45.102066 | 90 | 89.48749542236328 | 1 | True
2023-04-27T14:15:01.186456 | 90 | 87.57499694824219 | 1 | True
2023-04-27T14:16:07.231851 | 90 | 87.01249694824219 | 1 | True
2023-04-27T14:17:13.484828 | 90 | 89.0374984741211 | 1 | True
2023-04-27T14:18:19.634977 | 90 | 91.17499542236328 | 0 | True
2023-04-27T14:19:25.685391 | 90 | 91.73749542236328 | 0 | True
2023-04-27T14:20:41.874882 | 90 | 91.0625 | 0 | True
