Timestamp | Target Temperature | Measured Temperature | LouverPosition | Motion
2023-04-19T18:12:20.391859 | 92 | 73.2874984741211 | 1 | True
2023-04-19T18:13:26.541545 | 92 | 77.7874984741211 | 1 | True
2023-04-19T18:14:32.694828 | 92 | 82.51249694824219 | 1 | True
2023-04-19T18:15:38.854887 | 92 | 86.11249542236328 | 1 | True
2023-04-19T18:16:44.997409 | 92 | 88.69999694824219 | 1 | True
2023-04-19T18:17:51.024649 | 92 | 90.38749694824219 | 1 | True
2023-04-19T18:20:03.275396 | 92 | 90.7249984741211 | 1 | True
2023-04-19T18:21:09.394477 | 92 | 88.4749984741211 | 1 | True
2023-04-19T18:22:15.544536 | 92 | 86.3375015258789 | 1 | True
2023-04-19T18:23:21.491850 | 92 | 87.23749542236328 | 1 | True
2023-04-19T18:23:45.247524 | 92 | 88.0250015258789 | 1 | True
2023-04-19T18:23:59.381154 | 92 | 88.36249542236328 | 1 | True
2023-04-19T18:24:50.782906 | 92 | 89.9375 | 1 | True
2023-04-19T18:25:56.934012 | 92 | 91.0625 | 1 | True
2023-04-19T18:27:03.085562 | 92 | 89.48749542236328 | 1 | True
2023-04-19T18:28:09.038886 | 92 | 87.57499694824219 | 1 | True
2023-04-19T18:29:15.198448 | 92 | 86.0 | 1 | True
2023-04-19T18:30:21.332261 | 92 | 87.79999542236328 | 1 | True
2023-04-19T18:31:27.516818 | 92 | 89.82499694824219 | 1 | True
2023-04-19T18:32:33.642991 | 92 | 90.94999694824219 | 1 | True
2023-04-19T18:33:39.600411 | 92 | 89.48749542236328 | 1 | True
2023-04-19T18:34:45.727187 | 92 | 87.4625015258789 | 1 | True
2023-04-19T18:35:51.898141 | 92 | 86.2249984741211 | 1 | True
2023-04-19T18:38:03.975522 | 92 | 90.2750015258789 | 1 | True
2023-04-19T18:39:10.133578 | 92 | 91.2874984741211 | 1 | True
2023-04-19T18:40:16.285340 | 92 | 89.82499694824219 | 1 | True
2023-04-19T18:41:22.429425 | 92 | 87.9124984741211 | 1 | True
2023-04-19T18:42:28.578775 | 92 | 86.67499542236328 | 1 | True
2023-04-19T18:43:34.529605 | 92 | 88.69999694824219 | 1 | True
2023-04-19T18:44:40.678487 | 92 | 90.38749694824219 | 1 | True
2023-04-19T18:45:46.824604 | 92 | 91.2874984741211 | 1 | True
2023-04-19T18:46:52.985700 | 92 | 89.82499694824219 | 1 | True
