Timestamp | Master Vent | Local Control | Heat Constant | Heat Coefficients | Self Heat Coefficient Index
2023-04-19T13:10:29.262978 | False | True | 1 | "[0, 0, 1]" | 2
2023-04-19T13:13:36.208698 | False | True | 1.5656242370605469 | "[0.0, 0.0, 1.0]" | 2
2023-04-19T13:14:43.601207 | False | True | 1.9898443222045898 | "[0.0, 0.0, 1.0]" | 2
2023-04-19T13:15:50.967673 | False | True | 2.1673824787139893 | "[0.0, 0.0, 1.0]" | 2
2023-04-19T13:16:58.347783 | False | True | 2.159911096096039 | "[0.0, 0.0, 1.0]" | 2
2023-04-19T13:18:05.726588 | False | True | 2.041808322072029 | "[0.0, 0.0, 1.0]" | 2
2023-04-19T13:19:13.313152 | False | True | 1.6157316230237484 | "[0.0, 0.0, 1.0]" | 2
