Timestamp | Target Temperature | Measured Temperature | LouverPosition | Motion
2023-04-19T13:11:21.654180 | 88 | 71.9375 | 1 | True
2023-04-19T13:12:28.851243 | 88 | 73.0625 | 1 | True
2023-04-19T13:13:36.209701 | 88 | 76.32499694824219 | 1 | True
2023-04-19T13:14:43.601207 | 88 | 79.5875015258789 | 1 | True
2023-04-19T13:15:50.967673 | 88 | 82.2874984741211 | 1 | True
2023-04-19T13:16:58.348782 | 88 | 84.42499542236328 | 1 | True
2023-04-19T13:18:05.737485 | 88 | 86.11249542236328 | 1 | True
2023-04-19T13:19:13.314149 | 88 | 86.44999694824219 | 1 | True
2023-04-19T13:20:20.692277 | 88 | 85.6624984741211 | 1 | True
2023-04-19T13:21:28.070818 | 88 | 84.6500015258789 | 1 | True
2023-04-19T13:23:42.633242 | 88 | 85.0999984741211 | 1 | True
2023-04-19T13:24:50.003298 | 88 | 86.2249984741211 | 1 | True
2023-04-19T13:25:57.598115 | 88 | 86.0 | 1 | True
2023-04-19T13:27:05.172428 | 88 | 85.0999984741211 | 1 | True
2023-04-19T13:28:12.352015 | 88 | 84.0875015258789 | 1 | True
2023-04-19T13:29:19.531926 | 88 | 84.3125 | 1 | True
2023-04-19T13:30:27.104949 | 88 | 85.4375 | 1 | True
2023-04-19T13:31:34.485903 | 88 | 86.5625 | 1 | True
2023-04-19T13:32:41.865055 | 88 | 86.2249984741211 | 1 | True
2023-04-19T13:33:49.245669 | 88 | 85.54999542236328 | 1 | True
2023-04-19T13:34:56.623325 | 88 | 84.5374984741211 | 1 | True
2023-04-19T13:36:04.004955 | 88 | 85.2125015258789 | 1 | True
2023-04-19T13:37:11.416258 | 88 | 86.11249542236328 | 1 | True
2023-04-19T13:38:18.765587 | 88 | 85.6624984741211 | 1 | True
2023-04-19T13:39:26.143632 | 88 | 84.6500015258789 | 1 | True
2023-04-19T13:40:33.523180 | 88 | 83.86249542236328 | 1 | True
2023-04-19T13:41:40.905122 | 88 | 84.875 | 1 | True
2023-04-19T13:42:48.282856 | 88 | 86.2249984741211 | 1 | True
2023-04-19T13:43:55.696914 | 88 | 87.01249694824219 | 1 | True
