Timestamp | Master Vent | Local Control | Heat Constant | Heat Coefficients | Self Heat Coefficient Index
2023-04-27T12:47:33.380080 | False | False | 1 | "[1, 0, 0]" | 0
2023-04-27T12:55:22.808922 | False | False | 2.430000813802083 | "[0.6018529061599444, 0.4490732329532801, 0.7870361455265178]" | 0
2023-04-27T12:56:29.061521 | False | False | 3.502501424153646 | "[0.6169862347388597, 0.5057908561873536, 0.8847091745603759]" | 0
2023-04-27T13:24:21.357683 | False | False | 2.7552823753557667 | "[0.49926648502184273, 0.4610039098838002, 1.024893017413079]" | 0
