Timestamp | Master Vent | Local Control | Heat Constant | Heat Coefficients | Self Heat Coefficient Index
2023-04-19T16:28:14.656665 | False | False | 1 | "[0, 0, 1]" | 2
2023-04-19T16:34:45.747952 | False | False | 1.3125 | "[0.05808862331728559, -0.165231480460142, 1.1785714285714286]" | 2
2023-04-19T16:35:52.927225 | False | False | 1.0687503814697266 | "[-0.30012194636701317, 0.12024753030579702, 1.4102441730440394]" | 2
