Timestamp | Master Vent | Local Control | Heat Constant | Heat Coefficients | Self Heat Coefficient Index
2023-04-26T15:01:26.510714 | False | False | 1 | "[0, 0, 1]" | 2
2023-04-26T15:15:51.756924 | False | False | 1.0874996185302734 | "[3.297143248219318, 0.6960488688585803, 0.5138814601253]" | 2
2023-04-26T15:17:08.564895 | False | False | 1.1531243324279785 | "[2.781659328818932, 1.1435225392697643, 0.6215196050515325]" | 2
2023-04-26T15:58:33.809108 | False | False | 0.8929671049118042 | "[2.268349038387063, 5.779600894369327, 0.4976345432246418]" | 2
2023-04-26T15:59:41.074674 | False | False | 0.6978491842746735 | "[1.9342825648319422, 5.013001085799324, 0.41352667185951386]" | 2
