Timestamp | Master Vent | Local Control | Heat Constant | Heat Coefficients | Self Heat Coefficient Index
2023-04-19T15:28:19.237291 | False | True | 1 | "[1, 0, 0]" | 0
2023-04-19T15:32:36.737625 | False | True | 1.7906246185302734 | "[1.0, 0.0, 0.0]" | 0
2023-04-19T15:33:42.890693 | False | True | 2.1585946083068848 | "[1.0, 0.0, 0.0]" | 0
2023-04-19T15:34:49.037255 | False | True | 2.209569811820984 | "[1.0, 0.0, 0.0]" | 0
2023-04-19T15:35:55.193815 | False | True | 2.2478012144565582 | "[1.0, 0.0, 0.0]" | 0
